"ID_PARTICIPANTE";"DT_INICIO_BENEFICIO";"VL_VALOR"
"10127995";"30/03/2015";"3312,49"
"10127998";"27/04/2015";"4731,26"
"10128000";"26/04/2015";"4274,91"
"10128001";"08/04/2015";"1177,44"
"10128002";"08/04/2015";"1177,44"
"10128004";"11/05/2015";"3293,23"
"10128005";"02/06/2015";"2628,61"
"10128006";"09/06/2015";"3786,50"
"10128010";"09/06/2015";"3662,40"
"10128012";"29/06/2015";"2342,01"
"10128013";"29/06/2015";"2342,01"
"10128015";"01/07/2015";"1924,88"
"10128025";"15/08/2015";"1391,32"
"10128026";"15/08/2015";"1391,32"
"10128027";"15/08/2015";"1391,32"
"10128030";"01/06/2015";"4575,22"
"10128031";"21/07/2015";"1600,73"
"10128032";"06/05/2015";"4064,59"
"10128033";"21/07/2015";"1600,73"
"10128035";"17/07/2015";"1771,03"
"10128036";"09/08/2015";"2365,48"
"10128037";"09/08/2015";"2365,48"
"10128038";"20/08/2015";"4702,54"
"10128041";"30/08/2015";"4710,51"
"10128042";"14/09/2015";"3926,36"
"10128045";"29/08/2015";"2967,24"
"10128046";"30/04/2015";"4734,45"
"10128049";"29/08/2015";"4679,03"
"10128051";"12/07/2015";"4335,26"
"10128053";"01/11/2015";"3923,78"
"10128054";"18/10/2015";"1969,26"
"10128055";"29/08/2015";"3011,69"
"10128058";"12/11/2015";"2811,09"
"10128060";"13/06/2015";"3954,53"
"10128061";"21/11/2015";"2805,45"
"10128062";"22/11/2015";"3178,41"
"10128066";"29/11/2015";"4449,78"
"10128067";"30/11/2015";"1924,54"
"10128069";"20/12/2015";"4704,52"
"10128070";"01/07/2015";"1924,88"
"10128071";"02/12/2015";"2479,67"
"10128073";"20/12/2015";"1498,23"
"10128074";"20/12/2015";"1498,23"
"10128075";"20/12/2015";"1498,23"
"10128076";"13/12/2015";"4643,21"
"10128077";"14/11/2015";"4135,06"
"10128081";"23/12/2015";"1827,90"
"10128086";"20/01/2016";"1964,08"
"10128089";"29/01/2016";"2366,23"
"10128090";"15/01/2016";"3774,03"
"10128091";"03/02/2016";"1729,94"
"10128092";"03/02/2016";"1729,94"
"10128093";"14/01/2016";"4480,52"
"10128095";"29/01/2016";"2366,23"
"10128096";"22/02/2016";"3675,94"
"10128101";"17/10/2015";"2177,03"
"10128102";"17/10/2015";"2177,03"
"10128103";"13/11/2015";"3334,82"
"10128104";"10/03/2016";"1622,92"
"10128105";"10/03/2016";"1622,92"
"10128106";"10/03/2016";"1622,92"
"10128107";"04/04/2016";"3190,69"
"10128108";"11/04/2016";"1557,48"
"10128109";"12/02/2016";"1483,03"
"10128110";"11/04/2016";"1557,48"
"10128111";"11/04/2016";"1557,48"
"10128113";"12/02/2016";"1483,03"
"10128114";"23/04/2016";"3578,69"
"10128115";"10/04/2016";"1636,46"
"10128116";"10/04/2016";"1636,46"
"10128117";"10/04/2016";"1636,46"
"10128118";"06/04/2016";"4200,01"
"10128119";"12/04/2016";"4617,15"
"10128120";"26/04/2016";"1501,80"
"10128125";"02/05/2016";"3401,48"
"10128126";"20/04/2016";"852,40"
"10128127";"13/05/2016";"4736,89"
"10128130";"20/04/2016";"852,40"
"10128132";"15/05/2016";"649,78"
"10128133";"15/05/2016";"649,78"
"10128134";"29/01/2016";"3138,28"
"10128138";"24/05/2016";"4563,15"
"10128139";"31/05/2016";"1882,93"
"10128140";"17/06/2016";"3239,97"
"10128142";"31/05/2016";"1882,93"
"10128144";"16/07/2016";"2046,68"
"10128146";"23/07/2016";"2160,20"
"10128147";"23/07/2016";"2160,20"
"10128148";"05/07/2016";"2084,66"
"10128150";"16/07/2016";"2046,68"
"10128151";"18/07/2016";"2098,91"
"10128153";"24/07/2016";"3793,03"
"10128156";"21/06/2016";"2382,90"
"10128160";"14/08/2016";"2500,41"
"10128162";"14/08/2016";"2500,41"
"10128163";"21/06/2016";"2382,90"
"10128164";"06/09/2016";"4911,83"
"10128165";"11/09/2016";"3886,45"
"10128166";"11/09/2016";"4154,19"
"10128169";"06/09/2016";"2527,19"
"10128170";"06/09/2016";"2527,19"
"10128172";"04/10/2016";"4936,72"
"10128174";"10/10/2016";"2286,59"
"10128175";"11/09/2016";"4739,33"
"10128178";"18/10/2016";"1405,93"
"10128180";"18/10/2016";"1405,80"
"10128183";"01/10/2016";"1983,20"
"10128184";"12/09/2015";"3394,09"
"10128185";"30/09/2016";"3089,88"
"10128189";"15/10/2016";"4732,46"
"10128194";"31/10/2016";"4529,26"
"10128200";"14/10/2016";"4642,13"
"10128204";"27/09/2016";"5029,02"
